TYPE,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO3,ISO3,SUPP_INFO,CONS_OBJ
Polygon,555570843,555570843,1,Kleinrivier Private Nature Reserve,Kleinrivier Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,6.71372027568,6.71373349466584,Not Applicable,0,Designated,1992,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570844,555570844,1,Kleinberg Private Nature Reserve,Kleinberg Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,15.6039107846,15.6037074868681,Not Applicable,0,Designated,1987,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570862,555570862,1,Hopefield Private Nature Reserve,Hopefield Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,17.0592103764,17.0594864191855,Not Applicable,0,Designated,1982,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570851,555570851,1,Kanon Private Nature Reserve,Kanon Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,1,0,0.356024408517007,1.2439043993,1.24388620574867,Not Reported,0,Designated,1971,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570852,555570852,1,Kannaland Private Nature Reserve,Kannaland Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,7.17617561086,7.17586053784069,Not Applicable,0,Designated,1986,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570853,555570853,1,Kalk Gat Private Nature Reserve,Kalk Gat Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,61.4051567898,61.4047601663487,Not Applicable,0,Designated,2002,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-NC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570854,555570854,1,Kaaimans River Gorge Private Nature Reserve,Kaaimans River Gorge Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0.00489825714714416,0.128157002675,0.128156936356793,Not Applicable,0,Designated,1991,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570850,555570850,1,Kapklip Private Nature Reserve,Kapklip Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,13.7042219867,13.704839290469,Not Applicable,0,Designated,2001,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570860,555570860,1,Jakkalsfontein Private Nature Reserve,Jakkalsfontein Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,1,0,1.97937335588683,17.8316217915,17.8318054426096,Not Reported,0,Designated,1980,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570861,555570861,1,Inverdoorn Private Nature Reserve,Inverdoorn Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,89.9437024385,89.9455420970398,Not Applicable,0,Designated,1999,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570845,555570845,1,Kleinbaai Private Nature Reserve,Kleinbaai Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,1,0,0.0803278209987378,0.779101566414,0.779089807759589,Not Reported,0,Designated,1986,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570846,555570846,1,Klein Houwhoek Private Nature Reserve,Klein Houwhoek Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,11.5484110133,11.5484115253465,Not Applicable,0,Designated,1999,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570847,555570847,1,Klein Ezeljagt Private Nature Reserve,Klein Ezeljagt Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,1.48546521492,1.48550197507863,Not Applicable,0,Designated,1997,Individual landowners,Individual landowners,Carl Goosen Family Trust IT863/95,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570865,555570865,1,Hoek van de Berg Private Nature Reserve,Hoek van de Berg Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,1,0,1.27342753822253,4.63351725476,4.63351889935841,Not Reported,0,Designated,1985,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570866,555570866,1,Heuningnes River Private Nature Reserve,Heuningnes River Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,2.92645811065,2.9265530133201,Not Applicable,0,Designated,1982,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570867,555570867,1,Hessequa Hills Private Nature Reserve,Hessequa Hills Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,1.11512090511,1.11512438199451,Not Applicable,0,Designated,1999,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570879,555570879,1,Baviaanskloof Hartland Nature Reserve,Baviaanskloof Hartland Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,57.8937295,57.8939013474092,Not Applicable,0,Designated,2014,Individual landowners,Individual landowners,Baviaanskloof Hartland Landowners Association,Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570939,555570939,1,Split Rock Haven,Split Rock Haven,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,10.3164171739,10.3164711689563,Not Applicable,0,Designated,2000,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-FS,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570880,555570880,1,Kromme Riviers Hoogte Nature Reserve,Kromme Riviers Hoogte Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,4.35911130548,4.35912523613038,Not Applicable,0,Designated,2014,Individual landowners,Individual landowners,Mr G. Ferreira,Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570908,555570908,1,Towerland Wilderness Nature Reserve,Towerland Wilderness Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,4.82432440039,4.82450677126162,Not Applicable,0,Designated,2015,Federal or national ministry or agency,State,Susan Miriam Davidoff,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570904,555570904,1,Welbedacht Nature Reserve,Welbedacht Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,1.53842214006,1.5384233655439,Not Applicable,0,Designated,2014,Federal or national ministry or agency,State,Not Reported,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570910,555570910,1,Lammergeier Highlands Nature Reserve,Lammergeier Highlands Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,30.7921645307,30.7932202121033,Not Applicable,0,Designated,2015,Individual landowners,Individual landowners,Lammergeier Highlands Reserve (Pty) Ltd,Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570911,555570911,1,Sedarkloof Nature Reserve,Sedarkloof Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,12.5073250807,12.5070270312493,Not Applicable,0,Designated,2015,Individual landowners,Individual landowners,Initiative SA Investments 71 Pty Ltd,Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570940,555570940,1,Steenbokkraal Nature Reserve,Steenbokkraal Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,11.3693078571,11.3692884229791,Not Applicable,0,Designated,1998,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-FS,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570942,555570942,1,Tarentaalrand Safari Lodge,Tarentaalrand Safari Lodge,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,24.5548977313,24.5550445453612,Not Applicable,0,Designated,1997,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-FS,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570946,555570946,1,Tien Prinsloo Game Reserve,Tien Prinsloo Game Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,23.4494248956,23.4492254027362,Not Applicable,0,Designated,1997,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-FS,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570947,555570947,1,Timkulu Safaris,Timkulu Safaris,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,9.1902429446,9.19066153710549,Not Applicable,0,Designated,2000,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-FS,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570932,555570932,1,Nielsview Nature Reserve,Nielsview Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,60.4779700918,60.4777841105457,Not Applicable,0,Designated,1998,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-FS,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570934,555570934,1,Nzhelele Nature Reserve,Nzhelele Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,0.209975156795,0.209975644546359,Not Applicable,0,Designated,1954,Federal or national ministry or agency,State,Limpopo Tourism Parks Board,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570935,555570935,1,Silwerbank Game Reserve,Silwerbank Game Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,6.94813906519,6.94832630983155,Not Applicable,0,Designated,1998,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-FS,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570936,555570936,1,Sondersorg Nature Reserve,Sondersorg Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,17.5927455444,17.5926189641204,Not Applicable,0,Designated,2000,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-FS,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570869,555570869,1,Knersvlakte Nature Reserve,Knersvlakte Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,900.821846291,900.801766626883,Not Applicable,0,Designated,2014,Federal or national ministry or agency,State,Western Cape Nature Conservation Board (CapeNature),Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570873,555570873,1,Olifants River Nature Reserve,Olifants River Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,12.4603475139,12.4610796881975,Not Applicable,0,Designated,2015,Federal or national ministry or agency,State,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570877,555570877,1,Royalston Nature Reserve,Royalston Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,0.158641348004,0.158640994045694,Not Applicable,0,Designated,2014,Individual landowners,Individual landowners,East Cape Game Properties (Pty) Ltd.,Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570878,555570878,1,Honeyville Nature Reserve,Honeyville Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,8.26312684247,8.26311311201617,Not Applicable,0,Designated,2014,Federal or national ministry or agency,State,Earth Temple Design Centre CC,Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570899,555570899,1,Beaumont Nature Reserve,Beaumont Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,10.1725041198,10.1724725900347,Not Applicable,0,Designated,2015,Individual landowners,Individual landowners,Dreamworld Investments 561 PTY (Ltd),Not Reported,State Verified,1840,ZA-NL,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570890,555570890,1,Obuka Community Nature Reserve,Obuka Community Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,25.1117130975,25.1115955272274,Not Applicable,0,Designated,2014,Federal or national ministry or agency,State,Ezemvelo KwaZulu-Natal Wildlife (EKZNW),Not Reported,State Verified,1840,ZA-NL,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570891,555570891,1,Somopho Community Nature Reserve,Somopho Community Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,22.0045257967,22.0066958858026,Not Applicable,0,Designated,2014,Federal or national ministry or agency,State,Ezemvelo KwaZulu-Natal Wildlife (EKZNW),Not Reported,State Verified,1840,ZA-NL,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570892,555570892,1,Mandlakazi Community Nature Reserve,Mandlakazi Community Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,12.0426946927,12.0427005466996,Not Applicable,0,Designated,2014,Federal or national ministry or agency,State,Ezemvelo KwaZulu-Natal Wildlife (EKZNW),Not Reported,State Verified,1840,ZA-NL,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570917,555570917,1,Ka'ingo Nature Reserve,Ka'ingo Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,92.1643207723,92.1642946253554,Not Applicable,0,Designated,2015,Federal or national ministry or agency,State,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555571111,555571111,1,Bothasig Nature Reserve,Bothasig Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,0.0637395462979,0.0637395601635378,Not Applicable,0,Designated,2017,Federal or national ministry or agency,State,City of Cape Town Municipality,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570945,555570945,1,Thanda Tula Reserve,Thanda Tula Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,18.5843432032,18.5842261106306,Not Applicable,0,Designated,2000,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-FS,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570994,555570994,1,Rhenosterkop Nature Reserve,Rhenosterkop Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,2.38755044039,2.38755220934451,Not Applicable,0,Designated,2009,Individual landowners,Individual landowners,Rhenosterkop Farming Investments (Pty) Ltd 1980/007095/07,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570948,555570948,1,Tshepang Game Lodge,Tshepang Game Lodge,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,11.1051778622,11.1051247181047,Not Applicable,0,Designated,1998,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-FS,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570949,555570949,1,Tula Safaris,Tula Safaris,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,15.8254181408,15.8250495286652,Not Applicable,0,Designated,2001,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-FS,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570950,555570950,1,Uitzicht Game Farm,Uitzicht Game Farm,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,7.41103855765,7.41089957216576,Not Applicable,0,Designated,2001,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-FS,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570987,555570987,1,Bontebok Ridge Nature Reserve,Bontebok Ridge Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,5.56149489606,5.5614667536378,Not Applicable,0,Designated,2009,Individual landowners,Individual landowners,FRT Prop (Pty) Ltd 199900098407,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570952,555570952,1,Welgevonden Game Reserve,Welgevonden Game Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,250.278359702,250.279454423141,Not Applicable,0,Designated,2014,Federal or national ministry or agency,State,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570954,555570954,1,Lelievlei Game Reserve,Lelievlei Game Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,6.28446099763,6.28447953201081,Not Applicable,0,Designated,2000,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-FS,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570956,555570956,1,Shozaloza Safaris,Shozaloza Safaris,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,22.7201123944,22.7202079685799,Not Applicable,0,Designated,2000,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-FS,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570988,555570988,1,De Rust Nature Reserve,De Rust Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,17.1308721046,17.1304170814665,Not Applicable,0,Designated,2009,Individual landowners,Individual landowners,De Rust Family Trust (IT904/1999),Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570989,555570989,1,Dwarsrivier Nature Reserve,Dwarsrivier Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,58.077931191,58.0779399930685,Not Applicable,0,Designated,2009,Individual landowners,Individual landowners,Gebroeders Nieuwoudt (Pty) Ltd (1974/001130/07),Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570990,555570990,1,Heidehof Nature Reserve,Heidehof Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,1.97618215625,1.97606922262309,Not Applicable,0,Designated,2009,Individual landowners,Individual landowners,Franays Trust IT3221/1993,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570991,555570991,1,Hooggelegen Nature Reserve,Hooggelegen Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,8.25255560695,8.25360468828896,Not Applicable,0,Designated,2012,Individual landowners,Individual landowners,"Breekkrans Trust, Cederberg Camping & Hiking CC and Gerrit Nieuwoudt Karsten",Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570993,555570993,1,Mooiberg Nature Reserve,Mooiberg Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,31.858510007,31.8602086432867,Not Applicable,0,Designated,2012,Individual landowners,Individual landowners,Grootberg Trust IT1413/97,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570996,555570996,1,Taaiboschkraal Nature Reserve,Taaiboschkraal Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,46.250810667,46.2509474807923,Not Applicable,0,Designated,2012,Individual landowners,Individual landowners,"Breekkrans Trust, Cederberg Camping & Hiking CC and Gerrit Nieuwoudt Karsten",Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555579278,555579278,1,Nooitgedacht Private Nature Reserve,Nooitgedacht Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,7.32410034557,7.32412615619472,Not Applicable,0,Designated,1969,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-FS,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555579279,555579279,1,Somerset Private Nature Reserve,Somerset Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,74.9093007193,74.9095423193863,Not Applicable,0,Designated,1958,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555571022,555571022,1,Benguela Muds Marine Protected Area,Benguela Muds Marine Protected Area,Marine Protected Area,Marine Protected Area,National,Not Reported,Not Applicable,2,92.4871962052,92.487201336536,92.4871962052,92.487201336536,Not Reported,0,Designated,2019,Federal or national ministry or agency,State,South African National Parks,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570998,555570998,1,Tweekuilen Nature Reserve,Tweekuilen Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,13.3513143832,13.3514038561006,Not Applicable,0,Designated,2009,Individual landowners,Individual landowners,Dakenkor Elf (Edms) Bpk 2000/031648/07,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570999,555570999,1,Vogelfontein 319 Nature Reserve,Vogelfontein 319 Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,0.567159915205,0.567142675112971,Not Applicable,0,Designated,2013,Individual landowners,Individual landowners,"Breekkrans Trust, Cederberg Camping & Hiking CC and Gerrit Nieuwoudt Karsten",Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570958,555570958,1,Tuinhoek Reserve,Tuinhoek Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,74.0322915462,74.0324961344221,Not Applicable,0,Designated,2001,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-FS,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570964,555570964,1,Wagenboom Nature Reserve,Wagenboom Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,64.6716955667,64.671909583846,Not Applicable,0,Designated,2015,Federal or national ministry or agency,State,Cape Nature,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555579266,555579266,1,Dengwini Forest Reserve,Dengwini Forest Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,0.761870442052,0.761923047309577,Not Applicable,0,Designated,1992,Federal or national ministry or agency,State,KwaZulu-Natal Nature Conservation Board,Not Reported,State Verified,1840,ZA-NL,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555579267,555579267,1,Doornkloof Provincial Nature Reserve,Doornkloof Provincial Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,97.5183012103,97.5179868780888,Not Applicable,0,Designated,1981,Federal or national ministry or agency,State,Northern Cape Department of Nature Conservation,Not Reported,State Verified,1840,ZA-NC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555579280,555579280,1,Spitskop Trust,Spitskop Trust,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,16.1164778756,16.1166825829012,Not Applicable,0,Designated,2001,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-FS,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555579268,555579268,1,Hlathikulu Nature Reserve,Hlathikulu Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,12.1191393623,12.1191412517501,Not Applicable,0,Designated,1989,Federal or national ministry or agency,State,KwaZulu-Natal Nature Conservation Board,Not Reported,State Verified,1840,ZA-NL,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555579269,555579269,1,Impeleshu Forest Reserve,Impeleshu Forest Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,1.22848046529,1.22848859023524,Not Applicable,0,Designated,1992,Federal or national ministry or agency,State,KwaZulu-Natal Nature Conservation Board,Not Reported,State Verified,1840,ZA-NL,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555579270,555579270,1,Kwelera Island Local Nature Reserve,Kwelera Island Local Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,0.0695863292237,0.069586192869715,Not Applicable,0,Designated,1994,Federal or national ministry or agency,State,Eastern Cape Parks & Tourism Agency (ECPTA),Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555579287,555579287,1,Uys Private Nature Reserve,Uys Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,43.5841665875,43.5832373754667,Not Applicable,0,Designated,1957,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555571087,555571087,1,Studholme Nature Reserve,Studholme Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,25.7722147773,25.7722715588976,Not Applicable,0,Designated,2019,Federal or national ministry or agency,State,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555579273,555579273,1,M'Nandi Private Nature Reserve,M'Nandi Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,4.29585268099,4.29586522628045,Not Applicable,0,Designated,1959,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-GP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555571032,555571032,1,Amathole Offshore Marine Protected Area,Amathole Offshore Marine Protected Area,Marine Protected Area,Marine Protected Area,National,Not Reported,Not Applicable,2,4213.28255581,4213.7354180257,4213.28255581,4213.7354180257,Not Reported,0,Designated,2019,Federal or national ministry or agency,State,South African National Parks,Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555579281,555579281,1,Spoorsny Private Nature Reserve,Spoorsny Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,20.1876664065,20.1875777511172,Not Applicable,0,Designated,1964,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
